Time,Room_Temp,silica_effect ,cmoa_design,current_leakage,Voltage_leakage,Cut_off_freq,avoid_dust_partical,avoid_uv_light,wafer_process,Pass/Fail
8/28/2008 17:32,3070.54,2406.4,2183.3111,1588.509,1.6269,100,102.8467,0.1248,1.5975,-1
8/28/2008 18:05,3085.99,2550.52,2179.0778,1820.0613,1.6746,100,99.33,0.1261,1.4537,-1
8/28/2008 18:10,3094.34,2391.09,2207.0444,1269.6078,1.7571,100,97.0189,0.1221,1.4413,-1
8/28/2008 18:15,2973.71,2487.45,2163.5778,1434.2764,1.6241,100,105.0833,0.1249,1.5171,-1
8/28/2008 18:25,2934.01,2461.28,2168.7222,1212.104,1.5175,100,106.7589,0.1233,1.3322,-1
8/28/2008 18:47,3043.22,2484.78,2191.5667,1448.8757,0.9187,100,104.4511,0.1261,1.515,-1
8/28/2008 18:57,3037.38,2441.16,2146.1111,1792.7115,1.6513,100,100.7244,0.1248,1.3552,-1
8/28/2008 20:20,2974.93,2473.34,2200.7333,1602.8427,0.979,100,95.3311,0.122,1.3947,-1
8/28/2008 20:39,2973.55,2536.48,2235.0556,1302.6607,1.6347,100,109.9856,0.123,1.4969,1
8/28/2008 21:03,2964.74,2480.51,2163.5889,1448.3869,1.7014,100,104.8333,0.1256,1.4547,-1
8/28/2008 21:52,3057.56,2471.01,2180.7,1159.3838,1.0177,100,98.9367,0.1222,1.3784,-1
8/28/2008 22:57,2954.41,2614.99,2208.2334,1517.0152,1.098,100,110.19,0.1247,1.4699,-1
8/28/2008 23:40,2997.27,2619.88,2148.6223,1288.4151,1.499,100,107.9122,0.1254,1.456,-1
8/28/2008 23:42,3069.02,2474.37,2151.2,1089.5951,0.886,100,100.5622,0.1247,1.4192,-1
8/29/2008 0:49,2987.72,2550.52,2180.7,1159.3838,1.0177,100,98.9367,0.1222,1.4207,-1
8/29/2008 1:06,3057.06,2445.54,2183.3111,1588.509,1.6269,100,102.8467,0.1248,1.4902,-1
8/29/2008 2:38,2976.4,2534.91,2185.3334,1780.4149,1.7632,100,93.9844,0.1215,1.4711,-1
8/29/2008 2:39,3120.81,2349.27,2126.6555,1015.077,1.4381,100,102.4733,0.1255,1.5188,-1
8/29/2008 3:27,2984.05,2600.07,2235.0556,1302.6607,1.6347,100,109.9856,0.123,1.5634,-1
8/29/2008 3:33,3071.29,2561.99,2219.1333,1167.9207,0.9002,100,97.9378,0.1203,1.4699,-1
8/29/2008 3:46,2965.67,2606,2155.6333,1070.0439,0.8024,100,101.4333,0.1241,1.4161,-1
8/29/2008 4:55,3003.82,2527.25,2163.5889,1448.3869,1.7014,100,104.8333,0.1256,1.524,1
8/29/2008 4:56,2970.71,2506.32,2180.8333,1435.0747,1.5082,100,107.3322,0.1261,1.5299,-1
8/29/2008 5:16,3060.07,2693.2,2219.1333,1167.9207,0.9002,100,97.9378,0.1203,1.4469,-1
8/29/2008 5:54,3108.24,2662.7,2183.3444,1111.4499,1.5548,100,97.5311,0.1236,1.5094,-1
8/29/2008 5:54,3008.5,2526.16,2173.6444,1458.7176,0.8811,100,101.5667,0.1258,1.5032,-1
8/29/2008 5:57,3034.9,2598.02,2208.2334,1517.0152,1.098,100,110.19,0.1247,1.4119,-1
8/29/2008 5:57,2884.65,2523.36,2208.2667,1656.221,0.9143,100,102.6267,0.1243,1.3761,-1
8/29/2008 6:35,3028.5,2480.48,2234.5222,1590.2597,1.7889,100,93.1967,0.1188,1.471,-1
8/29/2008 6:37,2941.25,2492.81,2219.1333,1167.9207,0.9002,100,97.9378,0.1203,1.5015,-1
8/29/2008 6:40,2980.11,2516.33,2201.8222,1288.0857,1.6769,100,95.9789,0.1209,1.4805,-1
8/29/2008 6:45,3061.22,2384.19,2170.9667,1600.3858,1.043,100,104.9756,0.1249,1.4867,1
8/29/2008 6:54,2933.27,2473.54,2183.3111,1588.509,1.6269,100,102.8467,0.1248,1.3973,-1
8/29/2008 7:18,2792.24,2533.76,2180.7,1159.3838,1.0177,100,98.9367,0.1222,1.546,-1
8/29/2008 7:22,2991.74,2575.39,2173.6444,1458.7176,0.8811,100,101.5667,0.1258,1.5514,-1
8/29/2008 7:24,2960.22,2502.25,2183.3111,1588.509,1.6269,100,102.8467,0.1248,1.57,-1
8/29/2008 7:33,3078.79,2720.38,2167.2,1108.9456,1.4869,100,94.26,0.1249,1.5877,-1
8/29/2008 7:33,2953.55,2506.19,2146.1111,1792.7115,1.6513,100,100.7244,0.1248,1.451,-1
8/29/2008 8:10,2994.56,2505.35,2234.5222,1590.2597,1.7889,100,93.1967,0.1188,1.5755,-1
8/29/2008 8:20,2946.11,2491.9,2167.2,1108.9456,1.4869,100,94.26,0.1249,1.5602,-1
8/29/2008 8:41,2987.43,2508.22,2124.8444,1180.282,0.8465,100,100.7978,0.1257,1.5274,-1
8/29/2008 8:45,3100.96,2547.83,2167.2,1108.9456,1.4869,100,94.26,0.1249,1.5288,-1
8/29/2008 12:21,3047.28,2186.06,2235.0556,1302.6607,1.6347,100,109.9856,0.123,1.4619,-1
8/29/2008 12:22,3076.81,2158.75,2208.2334,1517.0152,1.098,100,110.19,0.1247,1.4357,-1
8/29/2008 12:37,2951.62,2511.92,2253.5111,1397.506,0.966,100,109.7611,0.121,1.5527,-1
8/29/2008 13:04,2930.42,2505.17,2235.0556,1302.6607,1.6347,100,109.9856,0.123,1.4588,-1
8/29/2008 13:14,2997.28,2357.99,2141.0667,1236.5212,0.9698,100,98.3344,0.1238,1.5973,-1
8/29/2008 13:27,3025.1,2475.18,2235.0556,1302.6607,1.6347,100,109.9856,0.123,1.5525,-1
8/29/2008 13:49,2992.15,2538.05,2162.8445,1312.3198,0.8286,100,100.3633,0.1242,1.4509,-1
8/29/2008 14:11,3055.87,2569.67,2235.0556,1302.6607,1.6347,100,109.9856,0.123,1.481,-1
8/29/2008 14:18,2971.23,2626.13,2183.3444,1111.4499,1.5548,100,97.5311,0.1236,1.3906,-1
8/29/2008 14:30,,2651.37,2180.7,1159.3838,1.0177,100,98.9367,0.1222,1.5301,-1
8/29/2008 15:01,3028.53,2480.42,2220.4778,1531.698,1.7751,100,107.6856,0.1249,1.5495,-1
8/29/2008 15:43,3072.67,2487.08,2202.2889,1518.2905,0.9257,100,94.8922,0.1213,1.5657,-1
8/29/2008 16:26,3048.78,2442.47,2183.3444,1111.4499,1.5548,100,97.5311,0.1236,1.4511,-1
8/29/2008 20:21,2962.79,2560.69,2155.6333,1070.0439,0.8024,100,101.4333,0.1241,1.5391,-1
8/29/2008 20:49,3085.35,2503.86,2201.8222,1288.0857,1.6769,100,95.9789,0.1209,1.5166,-1
8/29/2008 21:25,3037.82,2436.39,2167.2,1108.9456,1.4869,100,94.26,0.1249,1.5308,-1
8/29/2008 21:46,3089.53,2695.57,2242.8555,1430.727,0.8832,100,106.21,0.1216,1.5219,-1
8/29/2008 21:54,3106.03,2506.42,2216.4778,1242.235,0.8379,100,105.1111,0.1233,1.5168,-1
8/29/2008 22:11,3050.22,2563.58,2242.8555,1430.727,0.8832,100,106.21,0.1216,1.6053,-1
8/29/2008 22:45,2929.6,2564.91,2216.4778,1242.235,0.8379,100,105.1111,0.1233,1.519,-1
8/29/2008 22:49,3058.6,2568.35,2228.4444,1364.0563,0.8795,100,106.2756,0.1216,1.5886,-1
8/29/2008 22:56,2961.59,2585.06,2167.2,1108.9456,1.4869,100,94.26,0.1249,1.4863,-1
8/30/2008 0:01,3158.88,2462.64,2216.4778,1242.235,0.8379,100,105.1111,0.1233,1.479,-1
8/30/2008 0:05,2945.19,2456.56,2216.4778,1242.235,0.8379,100,105.1111,0.1233,1.552,-1
8/30/2008 0:57,3071.43,2370.72,2216.4778,1242.235,0.8379,100,105.1111,0.1233,1.4103,-1
8/30/2008 1:29,3026.87,2436.85,2163.8667,1106.0618,1.6273,100,100.8,0.1251,1.4862,-1
8/30/2008 2:08,2983.83,2413.65,2235.0556,1302.6607,1.6347,100,109.9856,0.123,1.5828,-1
8/30/2008 2:22,2923.26,2548.34,2216.4778,1242.235,0.8379,100,105.1111,0.1233,1.587,-1
8/30/2008 2:32,2967.53,2545.77,2155.6333,1070.0439,0.8024,100,101.4333,0.1241,1.5267,-1
8/30/2008 2:39,2996.16,2449.26,2180.7,1159.3838,1.0177,100,98.9367,0.1222,1.4616,-1
8/30/2008 2:50,3072.99,2471.62,2126.6555,1015.077,1.4381,100,102.4733,0.1255,1.5006,-1
8/30/2008 3:10,3017.28,2590.95,2124.8444,1180.282,0.8465,100,100.7978,0.1257,1.5211,-1
8/30/2008 4:20,3009.4,2436.38,2164.3,1031.4032,1.3626,100,102.1322,0.1242,1.574,-1
8/30/2008 4:24,2979.95,2518.44,2164.3,1031.4032,1.3626,100,102.1322,0.1242,1.4899,-1
8/30/2008 4:55,2978.67,2559.32,2253.5111,1397.506,0.966,100,109.7611,0.121,1.5643,-1
8/30/2008 5:05,3108.5,2321.45,2162.8445,1312.3198,0.8286,100,100.3633,0.1242,1.3701,-1
8/30/2008 5:05,3064.81,2538.43,2167.2,1108.9456,1.4869,100,94.26,0.1249,1.4866,-1
8/30/2008 5:38,3023.07,2484.55,2242.8555,1430.727,0.8832,100,106.21,0.1216,1.5613,-1
8/30/2008 5:51,3032.98,2403.47,2180.7,1159.3838,1.0177,100,98.9367,0.1222,1.4234,-1
8/30/2008 7:50,2972.12,2571.21,2167.2,1108.9456,1.4869,100,94.26,0.1249,1.5607,-1
8/30/2008 7:54,3041.89,2458.12,2242.8555,1430.727,0.8832,100,106.21,0.1216,1.433,-1
8/30/2008 8:10,3006.39,2496.55,2220.4778,1531.698,1.7751,100,107.6856,0.1249,1.5624,-1
8/30/2008 8:29,2976.75,2508.1,2242.8555,1430.727,0.8832,100,106.21,0.1216,1.4413,-1
8/30/2008 8:42,3009.65,2515.97,2216.4778,1242.235,0.8379,100,105.1111,0.1233,1.5996,-1
8/30/2008 8:53,3052.16,2576.19,2141.0667,1236.5212,0.9698,100,98.3344,0.1238,1.4922,-1
8/30/2008 9:13,3033.91,2607.33,2164.3,1031.4032,1.3626,100,102.1322,0.1242,1.5835,-1
8/30/2008 9:37,2922.65,2560.92,2201.8222,1288.0857,1.6769,100,95.9789,0.1209,1.4838,-1
8/30/2008 9:45,2990.72,2425.46,2155.6333,1070.0439,0.8024,100,101.4333,0.1241,1.4756,1
8/30/2008 10:15,2973.53,2532.81,2228.4444,1364.0563,0.8795,100,106.2756,0.1216,1.5731,-1
8/30/2008 10:16,2898.08,2573.36,2159.0556,1084.3779,0.8184,100,100.7056,0.1249,1.4981,-1
8/30/2008 11:12,3042.36,2493.85,2124.8444,1180.282,0.8465,100,100.7978,0.1257,1.3725,-1
8/30/2008 11:14,2977.46,2497.09,2183.3444,1111.4499,1.5548,100,97.5311,0.1236,1.3976,-1
8/30/2008 11:18,2994.64,2666.04,2159.0556,1084.3779,0.8184,100,100.7056,0.1249,1.4268,-1
8/30/2008 11:57,2984.68,2497.49,2179.0778,1820.0613,1.6746,100,99.33,0.1261,1.4794,-1
8/30/2008 14:10,2949.82,2497.56,2173.4556,1433.6732,1.0304,100,110.5422,0.1245,1.4031,1
8/30/2008 14:23,2968.78,2501.48,2171.8222,1010.0662,0.8599,100,103.6356,0.1237,1.5415,-1
8/30/2008 14:37,3093.75,2440.82,2160.6,1124.5821,1.5257,100,98.7122,0.1246,1.5859,-1
8/30/2008 15:06,2973.88,2449.17,2159.0556,1084.3779,0.8184,100,100.7056,0.1249,1.5071,-1
8/30/2008 15:16,2984.3,2481.2,2238.4556,1256.5186,1.3404,100,103.2589,0.1222,1.4773,-1
8/30/2008 15:37,2931.26,2527.77,2242.8555,1430.727,0.8832,100,106.21,0.1216,1.547,-1
8/30/2008 15:50,2978.18,2484.78,2159.0556,1084.3779,0.8184,100,100.7056,0.1249,1.4661,-1
8/30/2008 15:57,2890.67,2574.32,2159.0556,1084.3779,0.8184,100,100.7056,0.1249,1.5157,-1
8/30/2008 16:24,2971.43,2568.93,2167.2,1108.9456,1.4869,100,94.26,0.1249,1.5055,-1
8/30/2008 17:05,3022.02,2323.34,2159.0556,1084.3779,0.8184,100,100.7056,0.1249,1.4527,-1
8/30/2008 17:49,2941.23,2505.38,2160.6,1124.5821,1.5257,100,98.7122,0.1246,1.4713,-1
8/30/2008 19:21,3042.7,2355.11,2242.8555,1430.727,0.8832,100,106.21,0.1216,1.4817,-1
8/30/2008 19:27,3036.34,2468.91,2179.0778,1820.0613,1.6746,100,99.33,0.1261,1.5186,-1
8/30/2008 20:11,3045.38,2513.26,2124.8444,1180.282,0.8465,100,100.7978,0.1257,1.4309,-1
8/30/2008 20:53,2907.52,2547.13,2159.0556,1084.3779,0.8184,100,100.7056,0.1249,1.4043,-1
8/30/2008 21:53,3033.29,2508.86,2124.8444,1180.282,0.8465,100,100.7978,0.1257,1.4708,-1
8/30/2008 23:51,2895.71,2573.59,2173.6444,1458.7176,0.8811,100,101.5667,0.1258,1.5477,-1
8/31/2008 2:57,2960.54,2508.09,2164.3,1031.4032,1.3626,100,102.1322,0.1242,1.3698,-1
8/31/2008 4:46,3040.1,2369.95,2201.8222,1288.0857,1.6769,100,95.9789,0.1209,1.4542,1
8/31/2008 5:05,2974.2,2449.16,2231.4889,1275.3021,1.6787,100,94.1256,0.1193,1.4868,-1
8/31/2008 9:11,3114.92,2574.48,2200.0666,1012.6747,1.3954,100,103.0644,0.1212,1.4207,-1
8/31/2008 10:36,2937.63,2499.72,2200.0666,1012.6747,1.3954,100,103.0644,0.1212,1.3946,-1
8/31/2008 10:59,2943.9,2436.65,2173.4556,1433.6732,1.0304,100,110.5422,0.1245,1.4454,1
8/31/2008 10:59,2985.38,2542.34,2200.0666,1012.6747,1.3954,100,103.0644,0.1212,1.4791,-1
8/31/2008 11:03,3032.07,2477.72,2172.4,1148.4101,1.2614,100,102.4522,0.1227,1.4444,-1
8/31/2008 15:09,3065.45,2698.14,2200.0666,1012.6747,1.3954,100,103.0644,0.1212,1.4522,-1
8/31/2008 15:13,2966.94,2509.22,2113.0778,1016.675,0.9218,100,97.92,0.1265,1.4209,-1
8/31/2008 16:32,3010.4,,2172.4,1148.4101,1.2614,100,102.4522,0.1227,1.3843,-1
8/31/2008 20:24,2967.54,2573.09,2160.6,1124.5821,1.5257,100,98.7122,0.1246,1.475,-1
8/31/2008 21:04,2891.17,2480.11,2171.8556,940.9917,1.2906,100,103.4733,0.1234,1.5334,-1
8/31/2008 21:46,2992.61,2541.13,2171.8556,940.9917,1.2906,100,103.4733,0.1234,1.4373,-1
8/31/2008 21:58,2924.96,2564.29,2171.8556,940.9917,1.2906,100,103.4733,0.1234,1.3949,-1
8/31/2008 22:32,2956.18,2435.99,2171.8556,940.9917,1.2906,100,103.4733,0.1234,1.4635,-1
8/31/2008 22:48,3020.4,2690.55,2171.8556,940.9917,1.2906,100,103.4733,0.1234,1.5227,-1
8/31/2008 22:57,3059.01,2641.11,2171.8556,940.9917,1.2906,100,103.4733,0.1234,1.4402,-1
1/9/2008 0:01,2993.11,2498.91,2171.8556,940.9917,1.2906,100,103.4733,0.1234,1.4701,-1
1/9/2008 0:39,2987.75,2574.53,2183.5,1099.0027,1.3593,100,104.4156,0.122,1.447,-1
1/9/2008 0:45,3004.71,2329.66,2217.8667,1275.0917,1.5487,100,105.2933,0.123,1.4256,-1
1/9/2008 0:53,2931.4,2573.21,2171.8556,940.9917,1.2906,100,103.4733,0.1234,1.4002,-1
1/9/2008 5:29,3108.56,2468.65,2201.0667,880.2317,1.4148,100,106.5478,0.1211,1.4385,-1
1/9/2008 5:32,3071.8,2517.65,2200.0666,1012.6747,1.3954,100,103.0644,0.1212,1.3949,-1
1/9/2008 6:12,2989.44,2487.66,2201.0667,880.2317,1.4148,100,106.5478,0.1211,1.5301,-1
1/9/2008 6:21,2996.89,2492.4,2217.8667,1275.0917,1.5487,100,105.2933,0.123,1.5455,-1
1/9/2008 6:52,2990.85,2485.99,2167.9444,861.8041,1.414,100,106.6033,0.1243,1.4647,-1
1/9/2008 8:18,3059.43,2473.55,2214.9333,1663.7024,1.0203,100,100.4456,0.1247,1.4262,-1
1/9/2008 9:06,3024.54,2420.25,2167.9444,861.8041,1.414,100,106.6033,0.1243,1.4849,-1
1/9/2008 9:19,3069.44,2459.5,2183.5,1099.0027,1.3593,100,104.4156,0.122,1.5549,-1
1/9/2008 9:54,2989.37,2584.75,2167.9444,861.8041,1.414,100,106.6033,0.1243,1.5097,-1
1/9/2008 10:57,3147.74,2281.35,2171.8556,940.9917,1.2906,100,103.4733,0.1234,1.4867,-1
1/9/2008 11:40,3031.65,2565.47,2184.8889,905.1501,1.3378,100,106.69,0.1226,1.4819,-1
1/9/2008 16:20,3007.85,2685.06,2217.8667,1275.0917,1.5487,100,105.2933,0.123,1.4464,-1
1/9/2008 19:54,2990.76,2449.25,2172.9667,1058.2061,0.8433,100,104.7189,0.1232,1.3421,1
1/9/2008 20:51,3017.53,2524.09,2201.0667,880.2317,1.4148,100,106.5478,0.1211,1.372,-1
1/9/2008 22:05,2980.53,2221.1,2167.9444,861.8041,1.414,100,106.6033,0.1243,1.5782,-1
1/9/2008 23:05,2925.34,2521.85,2184.8889,905.1501,1.3378,100,106.69,0.1226,1.4872,-1
1/9/2008 23:19,3048.42,2691.96,2167.9444,861.8041,1.414,100,106.6033,0.1243,1.4449,-1
1/9/2008 23:24,2998.18,2615.96,2171.3222,966.5755,0.8066,100,107.17,0.1242,1.5516,-1
1/9/2008 23:28,3032.45,2455.32,2172.4,1148.4101,1.2614,100,102.4522,0.1227,1.4266,-1
1/9/2008 23:39,2986.5,2497.13,2236.0667,1680.1825,1.4834,100,98.6889,0.1221,1.5456,-1
1/9/2008 23:45,2939.6,2541.12,2233.1556,1434.9983,1.5188,100,102.6611,0.1235,1.3575,-1
1/9/2008 23:59,3041.23,2487.83,2183.5,1099.0027,1.3593,100,104.4156,0.122,1.5283,-1
2/9/2008 0:26,3072.21,2610.62,2214.9333,1663.7024,1.0203,100,100.4456,0.1247,1.4403,-1
2/9/2008 0:31,3017.87,2467.4,2217.8667,1275.0917,1.5487,100,105.2933,0.123,1.467,-1
2/9/2008 0:46,3119.97,2373.03,2184.8889,905.1501,1.3378,100,106.69,0.1226,1.3984,-1
2/9/2008 1:09,2743.24,2614.54,2171.3222,966.5755,0.8066,100,107.17,0.1242,1.5166,-1
2/9/2008 1:10,3068.56,2363.52,2171.3222,966.5755,0.8066,100,107.17,0.1242,1.5316,-1
2/9/2008 1:10,3022.04,2482.88,2214.9333,1663.7024,1.0203,100,100.4456,0.1247,1.4955,-1
2/9/2008 1:36,2954.46,2449.48,2236.0667,1680.1825,1.4834,100,98.6889,0.1221,1.5089,-1
2/9/2008 1:50,2978.62,2478.81,2236.0667,1680.1825,1.4834,100,98.6889,0.1221,1.4149,-1
2/9/2008 2:02,2938.27,2447.28,2201.0667,880.2317,1.4148,100,106.5478,0.1211,1.4829,-1
2/9/2008 2:11,2976.24,2411.42,2233.1556,1434.9983,1.5188,100,102.6611,0.1235,1.3785,-1
2/9/2008 2:50,2993.04,2504.66,2229.3333,1553.3158,1.5123,100,102.78,0.1235,1.4479,-1
2/9/2008 2:52,3083.33,2440.21,2171.8556,940.9917,1.2906,100,103.4733,0.1234,1.4821,-1
2/9/2008 3:33,2992.39,2591.83,2233.1556,1434.9983,1.5188,100,102.6611,0.1235,1.3969,-1
2/9/2008 3:35,3049.8,2512.79,2165.8666,847.7976,1.4274,100,108.6589,0.1236,1.5869,-1
2/9/2008 3:35,3034.55,2473.39,2233.1556,1434.9983,1.5188,100,102.6611,0.1235,1.4012,-1
2/9/2008 4:19,3068.38,2515.32,2165.8666,847.7976,1.4274,100,108.6589,0.1236,1.4473,-1
2/9/2008 4:22,2961.59,2513.79,2229.3333,1553.3158,1.5123,100,102.78,0.1235,1.4679,-1
2/9/2008 5:46,3085.78,2428.95,2229.3333,1553.3158,1.5123,100,102.78,0.1235,1.4895,-1
2/9/2008 6:03,3020.29,2433.99,2217.8111,1744.7771,0.9618,100,100.1789,0.1218,1.495,-1
2/9/2008 6:19,3011.84,2604.99,2167.9444,861.8041,1.414,100,106.6033,0.1243,1.3857,-1
2/9/2008 6:32,2979.45,2546.78,2217.8111,1744.7771,0.9618,100,100.1789,0.1218,1.4786,-1
2/9/2008 6:48,3098.04,2386.33,2236.0667,1680.1825,1.4834,100,98.6889,0.1221,1.3877,-1
2/9/2008 7:22,3080.57,2428.25,2217.8667,1275.0917,1.5487,100,105.2933,0.123,1.4975,-1
2/9/2008 7:32,2938.11,2471.74,2233.1556,1434.9983,1.5188,100,102.6611,0.1235,1.489,-1
2/9/2008 8:15,3073.57,2419.18,2171.3222,966.5755,0.8066,100,107.17,0.1242,1.5095,-1
2/9/2008 8:54,3057.31,2481.53,2214.9333,1663.7024,1.0203,100,100.4456,0.1247,1.483,-1
2/9/2008 9:36,2979.86,2545.48,2229.3333,1553.3158,1.5123,100,102.78,0.1235,1.5227,-1
2/9/2008 9:37,3113.13,2459.14,2159.0556,1084.3779,0.8184,100,100.7056,0.1249,1.4548,-1
2/9/2008 10:13,3094.95,2505.7,2201.0667,880.2317,1.4148,100,106.5478,0.1211,1.5277,-1
2/9/2008 10:21,2978.89,2523.93,2217.8111,1744.7771,0.9618,100,100.1789,0.1218,1.4611,-1
2/9/2008 10:25,3005.61,2393.56,2214.9333,1663.7024,1.0203,100,100.4456,0.1247,1.3898,-1
2/9/2008 10:33,2965.5,2366.36,2184.8889,905.1501,1.3378,100,106.69,0.1226,1.4429,-1
2/9/2008 11:08,2933.05,2514.76,2229.3333,1553.3158,1.5123,100,102.78,0.1235,1.4252,-1
2/9/2008 11:22,2970.25,2432.02,2233.1556,1434.9983,1.5188,100,102.6611,0.1235,1.4805,-1
2/9/2008 11:47,3005.8,2669.09,2233.1556,1434.9983,1.5188,100,102.6611,0.1235,1.5092,-1
2/9/2008 11:49,3015.13,2605.97,2233.1556,1434.9983,1.5188,100,102.6611,0.1235,1.3725,-1
2/9/2008 12:01,3110.23,2397.92,2184.8889,905.1501,1.3378,100,106.69,0.1226,1.4349,-1
2/9/2008 12:17,3018.34,2556.62,2217.8111,1744.7771,0.9618,100,100.1789,0.1218,1.4671,-1
2/9/2008 12:26,3067.95,2461.41,2233.1556,1434.9983,1.5188,100,102.6611,0.1235,1.5182,-1
2/9/2008 12:30,3046.22,2715.5,2171.3222,966.5755,0.8066,100,107.17,0.1242,1.37,-1
2/9/2008 12:44,2960.65,2442.71,2159.0556,1084.3779,0.8184,100,100.7056,0.1249,1.4623,-1
2/9/2008 13:05,3165.51,2380.33,2215.3889,1779.1892,0.8552,100,101.2178,0.1226,1.4341,-1
2/9/2008 13:08,3024.24,2446.06,2165.8666,847.7976,1.4274,100,108.6589,0.1236,1.5034,-1
2/9/2008 13:27,3011.84,2451.12,2215.3889,1779.1892,0.8552,100,101.2178,0.1226,1.5291,-1
2/9/2008 13:40,2951.67,2521.41,2165.8666,847.7976,1.4274,100,108.6589,0.1236,1.3636,-1
2/9/2008 14:09,3025.81,2314.35,2179.2,875.7538,1.2708,100,106.96,0.1213,1.4243,-1
2/9/2008 14:21,2917.17,2379.31,2215.3889,1779.1892,0.8552,100,101.2178,0.1226,1.4643,-1
2/9/2008 14:34,3122.43,2541.55,2233.1556,1434.9983,1.5188,100,102.6611,0.1235,1.4853,-1
2/9/2008 15:29,2960.04,2292.4,2215.3889,1779.1892,0.8552,100,101.2178,0.1226,1.4644,-1
2/9/2008 16:10,2991.62,2540.36,2172.2778,1085.3232,0.7955,100,105.7633,0.1221,1.4601,-1
2/9/2008 16:50,3205.08,2286.45,2184.8889,905.1501,1.3378,100,106.69,0.1226,1.5099,-1
2/9/2008 16:54,2965.52,2539.47,2201.0667,880.2317,1.4148,100,106.5478,0.1211,1.413,-1
2/9/2008 16:58,3046.63,2440.05,2214.9333,1663.7024,1.0203,100,100.4456,0.1247,1.4063,-1
2/9/2008 17:10,3110.14,2474.3,2242.4333,1543.8401,1.4994,100,98.1133,0.1218,1.4165,-1
2/9/2008 17:18,3005.14,2443.39,2150.5889,868.5387,1.3597,100,105.6089,0.1236,1.4194,-1
2/9/2008 18:38,3064.13,2526.22,2205.7222,906.9522,1.3443,100,105.66,0.12,1.402,-1
2/9/2008 18:52,3073.93,2472.68,2227.2444,1329.8933,0.948,100,107.8778,0.122,1.4443,-1
2/9/2008 19:18,3010.92,2491.13,2179.2,875.7538,1.2708,100,106.96,0.1213,1.4721,-1
2/9/2008 20:18,3040.91,,2205.7222,906.9522,1.3443,100,105.66,0.12,1.4602,-1
2/9/2008 20:52,3004.63,2559.7,2220.4001,1389.2768,1.5976,100,100.9711,0.1249,1.3807,-1
2/9/2008 20:58,2988.5,2560.75,2214.9333,1663.7024,1.0203,100,100.4456,0.1247,1.4416,-1
2/9/2008 20:59,2965.28,2482.61,2205.7222,906.9522,1.3443,100,105.66,0.12,1.5214,-1
3/9/2008 0:18,2978.87,2503.09,2171.3222,966.5755,0.8066,100,107.17,0.1242,1.5126,-1
3/9/2008 0:45,3045.88,2506.6,2229.3333,1553.3158,1.5123,100,102.78,0.1235,1.4667,-1
3/9/2008 0:58,3005.53,2479.24,2171.3222,966.5755,0.8066,100,107.17,0.1242,1.4924,-1
3/9/2008 1:15,3026.32,2485.81,2205.7222,906.9522,1.3443,100,105.66,0.12,1.4943,1
3/9/2008 1:32,2972.22,2519.87,2215.3889,1779.1892,0.8552,100,101.2178,0.1226,1.4922,-1
3/9/2008 4:18,3043.49,2476.75,2205.7222,906.9522,1.3443,100,105.66,0.12,1.3923,-1
3/9/2008 6:26,3219.6,2329.44,2201.0667,880.2317,1.4148,100,106.5478,0.1211,1.4112,-1
3/9/2008 9:38,3096.81,2476.95,2205.7222,906.9522,1.3443,100,105.66,0.12,1.4333,-1
3/9/2008 14:24,3101.28,2464.33,2216.5111,871.2526,1.2366,100,107.4867,0.1194,1.4063,-1
3/9/2008 14:29,3070.07,2459.22,2216.5111,871.2526,1.2366,100,107.4867,0.1194,1.4125,-1
3/9/2008 17:22,3068.81,2543.62,2221.5333,1738.1057,1.3844,100,99.7633,0.1228,1.4918,-1
3/9/2008 18:16,2943.83,2445.17,2236.0667,1680.1825,1.4834,100,98.6889,0.1221,1.4674,-1
3/9/2008 18:16,2992.33,2513.22,2229.3333,1553.3158,1.5123,100,102.78,0.1235,1.4271,-1
3/9/2008 20:00,2949.77,2522.32,2205.7222,906.9522,1.3443,100,105.66,0.12,1.4586,-1
3/9/2008 20:10,3003.13,2498.3,2227.2444,1329.8933,0.948,100,107.8778,0.122,1.4374,-1
4/9/2008 8:01,3000.68,2432.18,2198.2667,986.5558,0.8652,100,105.0589,0.1209,1.4115,-1
4/9/2008 8:22,3056.4,2502.48,2173.6222,918.8631,1.2742,100,107.1889,0.1217,1.4906,-1
4/9/2008 8:33,2964.83,2516.95,2210.9778,1572.4698,1.0204,100,106.2089,0.1222,1.4874,-1
4/9/2008 8:41,2967.98,2512.65,2210.9778,1572.4698,1.0204,100,106.2089,0.1222,1.4401,-1
4/9/2008 8:53,,2608.11,2216.5111,871.2526,1.2366,100,107.4867,0.1194,1.4968,-1
4/9/2008 11:50,2994.75,2583.36,2210.9778,1572.4698,1.0204,100,106.2089,0.1222,1.4476,-1
4/9/2008 14:09,2984.8,2508.03,2250.7445,996.4071,0.8572,100,106.2956,0.1172,1.4436,-1
4/9/2008 14:11,3048.25,2523.94,2242.4333,1543.8401,1.4994,100,98.1133,0.1218,1.4583,-1
4/9/2008 14:48,3063.44,2510.76,2216.6778,1567.4646,1.3617,100,96.5556,0.123,1.5453,-1
4/9/2008 16:30,3136.34,2442.45,2250.7445,996.4071,0.8572,100,106.2956,0.1172,1.4285,-1
